Date,NAV,QQQ_BH_MXN,BONDIA,W_TQQQ
2005-05-24,196272.15588814009,206258.65320083764,220236.09224199268,0.4703769670590518
2005-05-25,194792.25261695747,204705.84901129018,220293.16135637127,0.4662149577183586
2005-05-26,197739.65230871792,207245.60602659415,220350.24525889734,0.47403501077885063
2005-05-27,197251.61270929326,205972.44711748618,220407.34395340295,0.4725970401769386
2005-05-31,196205.46554700864,205082.98902489917,220464.45744372104,0.469647589358456
2005-06-01,197990.93179413877,205754.1755973174,220521.5857336856,0.4742940753032686
2005-06-02,199744.93165198804,206731.91589000876,220578.72882713165,0.47877537490931577
2005-06-03,195709.61075865992,204029.87654187964,220635.8867278952,0.46789043760793003
2005-06-06,196238.72025104763,205121.8414295302,220693.0594398132,0.4691876281251721
2005-06-07,193984.28201899418,203567.92566219557,220750.24696672361,0.46287950924827626
2005-06-08,193434.1692724947,203202.28016979143,220807.44931246538,0.4612123992955008
2005-06-09,195158.80059533473,204561.5090539207,220864.66648087848,0.46583532059408833
2005-06-10,192040.66241756195,201865.92768039886,220921.8984758039,0.4570214972430673
2005-06-13,193278.5968098438,202796.06962785116,220979.14530108357,0.46035943314981154
2005-06-14,192019.0397741469,201552.42067836795,221036.40696056036,0.4566788852741832
2005-06-15,192618.53926079848,201663.75978049048,221093.68345807833,0.4582295487297271
2005-06-16,193865.9730511343,202395.58518503845,221150.97479748237,0.4615760955855033
2005-06-17,194187.90473759643,203088.9850738929,221208.28098261837,0.4623294252210833
2005-06-20,194017.7011605529,202722.8083959057,221265.60201733332,0.46171830223910554
2005-06-21,193560.901699578,201921.22865805944,221322.93790547512,0.46030815680827575
2005-06-22,193270.41111258682,201707.9099410319,221380.2886508927,0.45935692664558087
2005-06-23,190287.9114220697,199430.21050633097,221437.654257436,0.4507408036067483
2005-06-24,187375.36774490145,197153.36791569594,221495.03472895586,0.44205863425863534
2005-06-27,187382.50630926536,197104.3930153109,221552.43006930428,0.0
2005-06-28,187431.06217300345,198852.12623757572,221609.84028233416,0.0
2005-06-29,186282.2250001659,197392.63831780726,221667.26537189935,0.49703758614751703
2005-06-30,186284.2011175985,195802.79551020177,221724.70534185486,0.0
2005-07-01,186332.47238082462,195217.86535974505,221782.16019605656,0.0
2005-07-05,186380.7561524376,197991.9624287443,221839.62993836132,0.0
2005-07-06,186429.0524356787,197251.39166548377,221897.1145726271,0.0
2005-07-07,186477.36123379,198000.92334228213,221954.6141027128,0.0
2005-07-08,186525.68255001446,200764.207357143,222012.12853247832,0.0
2005-07-11,188665.68657511438,201792.85401870133,222069.65786578454,0.5057904886374863
2005-07-12,190284.97991535542,203334.51517968593,222127.2021064934,0.5098691556617897
2005-07-13,190525.90433786536,202917.54085255924,222184.76125846786,0.5103620919505762
2005-07-14,193296.05169014935,204714.7581762595,222242.3353255717,0.5172540875297582
2005-07-15,193839.7172518183,204596.323794599,222299.92431166998,0.518483311582228
2005-07-18,192443.3608427391,203466.44052102268,222357.52822062853,0.514863778741824
2005-07-19,195978.69235424424,206024.65244658035,222415.14705631428,0.5234918848499543
2005-07-20,198102.91093464856,207379.78192954126,222472.78082259512,0.5284792356189257
2005-07-21,198076.47883643155,207256.22471833392,222530.42952334005,0.5282941139899803
2005-07-22,198030.6825259787,207726.6458321116,222588.0931624189,0.5280627679276739
2005-07-25,197879.55792801038,209058.51995122898,222645.77174370264,0.5275799549041028
2005-07-26,198474.08526525088,208694.18909715294,222703.46527106324,0.5288730348168552
2005-07-27,200597.13017255228,209780.24090417716,222761.17374837355,0.5337384765489414
2005-07-28,201641.71392620355,209863.59055642257,222818.8971795076,0.5360337004340726
2005-07-29,198880.29557428832,208006.50252001986,222876.63556834022,0.5294697134633294
2005-08-01,199303.67480243943,208142.2712783818,222934.3889187474,0.5303475891633023
2005-08-02,202864.36930461318,210667.93464999532,222992.15723460607,0.5384714089488731
2005-08-03,202460.84065529148,210135.75374644232,223049.94051979427,0.5374316944365989
2005-08-04,199224.33353423545,208011.3119526795,223107.7387781909,0.5297952107803694
2005-08-05,197906.7428154018,207445.74148377212,223165.55201367586,0.5265421053150166
2005-08-08,196141.48951886425,207029.58851948022,223223.38023013022,0.5221572429282311
2005-08-09,197752.98153101178,207583.39987175493,223281.22343143585,0.5259283777961167
2005-08-10,194693.12608554953,205074.91455222174,223339.08162147584,0.5183529508669988
2005-08-11,197403.92501800455,207251.35420835455,223396.95480413412,0.5248439519756147
2005-08-12,196061.47970880702,206921.34433211584,223454.84298329565,0.5214665597624956
2005-08-15,197409.34825497915,207160.88653722737,223512.7461628465,0.5246107288335531
2005-08-16,192440.87579747994,203982.98351412284,223570.66434667364,0.5122106781914854
2005-08-17,194484.26131225115,205817.0524523651,223628.59753866505,0.5172106572195755
2005-08-18,193320.645027384,205585.07259863606,223686.54574270977,0.5141788431521465
2005-08-19,193997.88843545504,207230.82880277137,223744.50896269787,0.5157493868523462
2005-08-22,193730.77182540632,206495.99038223395,223802.4872025204,0.5149560451360597
2005-08-23,193492.3052098871,207211.21567992843,223860.48046606928,0.51423241729477
2005-08-24,192700.61301119375,208080.5748072878,223918.48875723768,0.5121102946004393
2005-08-25,192423.86033720698,206563.57843679044,223976.51207991963,0.5112819824043418
2005-08-26,192034.84108046518,207177.99727215042,224034.55043801016,0.5101650534063099
2005-08-29,194184.01733117248,208525.02914763577,224092.6038354054,0.5154608896491344
2005-08-30,192851.52486379133,207283.4321907675,224150.67227600244,0.5119865800289136
2005-08-31,194993.452604532,207968.93848362687,224208.75576369936,0.5172221505427645
2005-09-01,194129.85823285393,206857.54155592676,224266.8543023953,0.5149488368532521
2005-09-02,192479.96547993924,205060.7806895481,224324.9678959903,0.510664325742634
2005-09-06,196868.1561004619,208212.11283769988,224383.0965483856,0.5214476427786339
2005-09-07,198028.1445296564,209852.7116283968,224441.24026348325,0.5241275769843781
2005-09-08,197841.1754539768,209614.07370374975,224499.39904518647,0.5235544275793422
2005-09-09,199181.8421432695,210028.01870549517,224557.57289739937,0.5266386909289045
2005-09-12,200011.8167545034,210557.9229656958,224615.7618240271,0.5284808125223663
2005-09-13,200297.1541373661,212232.70829107123,224673.96582897598,0.5290305154803849
2005-09-14,196807.25859675877,210104.34945181725,224732.1849161531,0.5205548181861517
2005-09-15,196436.13858405134,209589.55503646782,224790.41908946668,0.5195245470607449
2005-09-16,198753.98049777816,211802.14157349244,224848.668352826,0.5250047343010332
2005-09-19,196015.63175671163,209602.47025770816,224906.9327101412,0.5182442217392508
2005-09-20,194862.15479315404,208972.39124052698,224965.21216532367,0.5152669171672122
2005-09-21,191519.76578272445,206664.10582748803,225023.50672228556,0.5066795911791487
2005-09-22,192475.7714251341,207227.84820631376,225081.81638494018,0.5090026608087937
2005-09-23,193398.5904932938,208029.03153044177,225140.1411572018,0.5112188759660488
2005-09-26,193835.5155711211,208870.96253108175,225198.48104298586,0.5121942677306061
2005-09-27,193260.5405818295,208663.86959965082,225256.83604620848,0.5106162031799205
2005-09-28,193027.79286839586,208094.49406561552,225315.20617078713,0.5098991519247716
2005-09-29,196468.88431531106,209832.7257993738,225373.59142064012,0.5183583419391483
2005-09-30,198090.143105271,210432.07691304458,225431.9917996868,0.5221765289296261
2005-10-03,198492.05049476397,210219.91357676307,225490.4073118476,0.5230204612943897
2005-10-04,196409.66499715715,208799.29637464535,225548.83796104393,0.5178384935536862
2005-10-05,192301.80449148014,206141.8754839101,225607.28375119812,0.5074111767318487
2005-10-06,189466.68151594372,205667.38728485373,225665.7446862336,0.49991067126563465
2005-10-07,189660.84051132912,205153.27889584727,225724.22077007496,0.5002931671509756
2005-10-10,188041.26866136838,203925.6363878901,225782.71200664752,0.49585866275525337
2005-10-11,186839.38864592396,203360.93871914435,225841.21839987783,0.4924842004465879
2005-10-12,184554.47756287406,203216.6937610423,225899.73995369332,0.48606766732910145
2005-10-13,184557.44762585,205056.37452003156,225958.2766720226,0.0
2005-10-14,185867.65606967296,205079.77372340788,226016.82855879515,0.5036441610699782
2005-10-17,186527.11384977715,205262.58036595114,226075.39561794154,0.5052708391745857
2005-10-18,184665.66509858597,204145.56856693284,226133.9778533934,0.5001544288202985
2005-10-19,190029.54894790173,207858.55422529278,226192.57526908317,0.5141374912565658
2005-10-20,187369.34009643222,206103.88969618233,226251.18786894457,0.5071116860616158
2005-10-21,189344.90982893313,207830.9161837053,226309.8156569122,0.5121279513478911
2005-10-24,193734.03336244216,210704.11759495968,226368.45863692168,0.5230573348741989
2005-10-25,192918.2212668228,210305.0455516418,226427.11681290978,0.43023097745373756
2005-10-26,191810.21510729624,209669.4862496196,226485.79018881408,0.42679116836904574
2005-10-27,186946.6815746668,205659.12798362123,226544.47876857332,0.41172638805422357
2005-10-28,188147.84693459506,205758.67538457623,226603.18255612723,0.41533055466360635
2005-10-31,190968.57770016778,207324.2589609109,226661.90155541658,0.4238172388598553
2005-11-01,190665.20556659144,206875.38487496137,226720.63577038312,0.4227509181265508
2005-11-02,193798.03730340645,209494.2248565554,226779.38520496967,0.4319352443040422
2005-11-03,197760.793962456,213126.4707125832,226838.14986312002,0.44317394891287726
2005-11-04,198447.63220702086,213321.0349647816,226896.929748779,0.4449573654469444
2005-11-07,198615.0115899285,213209.1341107492,226955.72486589244,0.44528141275845706
2005-11-08,198493.13510368508,212824.41174048308,227014.53521840728,0.44479697997767187
2005-11-09,198912.36212414908,213637.47217686567,227073.36081027144,0.445823559113279
2005-11-10,201244.37724973503,214619.06138064282,227132.2016454338,0.4521034047057492
2005-11-11,201709.93407028218,214574.77803974648,227191.05772784428,0.4532263308980845
2005-11-14,201984.38978344976,215236.8657845222,227249.92906145393,0.4538277938382298
2005-11-15,200523.9593854557,213830.57401296584,227308.81565021473,0.44970742371936334
2005-11-16,202347.31763250483,215527.83573127797,227367.7174980796,0.4545248172642269
2005-11-17,205837.20188082076,218024.0441040531,227426.63460900277,0.4636341715307972
2005-11-18,206965.82938106338,219143.1117488936,227485.5669869391,0.4664208564616563
2005-11-21,207349.6880409242,218981.6599170446,227544.51463584488,0.4672706426228697
2005-11-22,208343.58223513103,219669.0080186457,227603.4775596771,0.4696746193389743
2005-11-23,208703.63221508742,219449.5887311383,227662.45576239395,0.470452338102645
2005-11-25,209458.19652763865,220212.78301234305,227721.44924795465,0.47222328544542147
2005-11-28,206516.7226332402,217349.2277204243,227780.4580203193,0.4645673089238242
2005-11-29,205436.8926936655,217024.19799329794,227839.48208344914,0.4616134605802023
2005-11-30,204473.3320523116,215885.8209657478,227898.52144130645,0.45893619859553797
2005-12-01,209088.00466031343,218510.67102963096,227957.5760978546,0.4707406265025139
2005-12-02,209553.82549370007,218529.57003919387,228016.64605705772,0.47178028582140935
2005-12-05,207083.25783557654,216299.1891931026,228075.7313228812,0.46533995142783147
2005-12-06,207846.45956913978,216586.99576469735,228134.83189929146,0.46716516008750414
2005-12-07,207744.38234701747,217211.59537104494,228193.9477902559,0.4667652067802015
2005-12-08,206305.04582694077,217144.66372282963,228253.07899974278,0.46290582710622236
2005-12-09,208340.37353912834,220105.29452763515,228312.22553172172,0.4680150145811561
2005-12-12,209312.79937693645,220740.88984285298,228371.38739016306,0.4703493002973146
2005-12-13,210484.06228720376,221597.5593892431,228430.56457903836,0.473160119815111
2005-12-14,210167.15415367976,222403.1043921498,228489.75710232015,0.47222898099157185
2005-12-15,210869.18412570644,223255.3095476733,228548.96496398197,0.4738497425815419
2005-12-16,208944.8509108569,222065.981872999,228608.18816799848,0.4688664263652489
2005-12-19,204121.95273098297,218195.12504995195,228667.4267183452,0.45617616738888495
2005-12-20,203785.0688728108,217105.54402850923,228726.6806189988,0.45513600178095054
2005-12-21,204598.56099026464,217127.52314422806,228785.94987393694,0.4571617753873278
2005-12-22,206531.2593473321,218779.26889282264,228845.23448713843,0.46210225214398876
2005-12-23,206926.14881722382,219705.254955649,228904.5344625829,0.4629896365632
2005-12-27,205051.21773996076,219273.69896557197,228963.84980425122,0.45793893749263437
2005-12-28,204951.84750404165,219597.23057486003,229023.18051612508,0.4575355902002835
2005-12-29,202021.0487542269,215610.93356953008,229082.52660218743,0.4495232393857732
2005-12-30,199739.98525543945,213487.35420312727,229141.88806642205,0.443092431805016
2006-01-03,205442.83273093446,217769.70632522006,229201.26491281384,0.4584112163276187
2006-01-04,208146.523325127,219517.81939754295,229260.65714534878,0.4653075918959872
2006-01-05,209853.58359286227,221506.29385922183,229320.06476801386,0.46951963715555306
2006-01-06,214494.30908257145,223984.18103861558,229379.487784797,0.48086244110046855
2006-01-09,215882.84920065355,225238.35165261765,229438.92619968724,0.48406783239710205
2006-01-10,216570.30098775617,226429.93660046157,229498.38001667472,0.4855722708672342
2006-01-11,218635.99723415676,227431.34005443618,229557.8492397505,0.49030059632586265
2006-01-12,216928.19263225602,226044.03808778594,229617.33387290666,0.4861547832146405
2006-01-13,216536.168227497,225441.02030367998,229676.8339201364,0.4850911082271827
2006-01-17,214656.22618659135,224375.71882278204,229736.349385434,0.48044698205366787
2006-01-18,210974.27700809028,221534.3777402027,229795.88027279457,0.4712426987294613
2006-01-19,212560.10929364298,221855.40168898695,229855.42658621445,0.4750515681434561
2006-01-20,203910.71558333738,216188.44152055963,229914.98832969097,0.4526427415998309
2006-01-23,203854.15764391067,215937.27731963762,229974.56550722246,0.3727088409096888
2006-01-24,204438.8814659629,215715.6319196464,230034.15812280827,0.37434089828827294
2006-01-25,203678.78735802273,215445.08577243486,230093.7661804488,0.3718433162427242
2006-01-26,205194.37599050638,216721.86795107837,230153.38968414557,0.3763213817385687
2006-01-27,207661.0740843961,217842.74800766652,230213.02863790104,0.383570044013564
2006-01-30,208262.989106277,218655.07829796584,230272.68304571873,0.38519235815395314
2006-01-31,207283.21401463592,217952.30842898556,230332.35291160317,0.38212625234161235
2006-02-01,208106.8617674986,218657.29330445593,230392.03823956003,0.38441220614690047
2006-02-02,204470.4804597373,216229.83205996503,230451.73903359592,0.373302004846403
2006-02-03,201588.2281699967,213374.82866627706,230511.45529771855,0.36417693538518336
2006-02-06,200778.4253619911,212152.19002625725,230571.18703593654,0.36144703669455885
2006-02-07,200455.8143892448,213084.48044084045,230630.93425225976,0.3602536252823956
2006-02-08,202821.53050210647,215130.62756361515,230690.69695069894,0.3675518032940297
2006-02-09,200331.8459187603,211996.47482907245,230750.47513526594,0.35952594099883695
2006-02-10,201705.60162799316,213420.53870715064,230810.2688099736,0.3637231818863393
2006-02-13,199633.59681339594,212309.96682707377,230870.07797883588,0.35695265245478347
2006-02-14,201535.67304763783,213677.2196265095,230929.90264586767,0.36285661937736763
2006-02-15,203108.25937179354,215536.70502646232,230989.74281508508,0.36762594397368287
2006-02-16,204743.3035019351,216287.81116997628,231049.59849050498,0.37251341574619407
2006-02-17,202630.33234966136,213709.2369834798,231109.46967614559,0.36580587087149286
2006-02-21,199712.38198248,212123.79963313395,231169.35637602597,0.4713572282793478
2006-02-22,203106.4519092689,214491.46709445424,231229.25859416625,0.48005657187482415
2006-02-23,202324.90361761255,213940.21363725027,231289.1763345877,0.4779128629132846
2006-02-24,203270.99059032503,214911.88152259824,231349.1096013125,0.4802081630723681
2006-02-27,206433.2977694788,217110.97413772807,231409.05839836394,0.4880381133772305
2006-02-28,202023.95842350635,214094.90796893043,231469.02272976638,0.4767285647594937
2006-03-01,205865.9039042849,216829.75864498082,231529.00259954517,0.48636098616753676
2006-03-02,206599.76187611328,218131.7945038295,231588.9980117267,0.4880528458171621
2006-03-03,205337.11515826368,217951.49101331606,231649.0089703385,0.4847713359070921
