Date,NAV,QQQ_BH_MXN,BONDIA,W_TQQQ,HEDGE_USD,SCORE
2021-04-06,1953316.5855397412,3120217.6195944566,497992.6341968242,0.24170329565823603,0.0,3
2021-04-07,1954117.0225242036,3107543.0474402066,498121.67752624117,0.2418174912323034,0.0,3
2021-04-08,1974866.4719152395,3145699.8846203345,498250.75429426675,0.323564284199658,0.0,3
2021-04-09,1983179.8536000014,3147162.9553845674,498379.86450956605,0.3262253178224712,0.0,3
2021-04-12,1982963.9240685252,3152668.5271734656,498509.008180806,0.32597733672457296,0.0,3
2021-04-13,2004921.9516548957,3186942.593916498,498638.18531665613,0.33318652947141525,0.0,3
2021-04-14,1979352.8714743964,3136647.9161167657,498767.39592578774,0.3243976790687557,0.0,3
2021-04-15,2008681.8641129956,3187130.6016741646,498896.6400168748,0.33408971486984473,0.0,3
2021-04-16,2006823.2710503652,3167008.561777255,499025.9175985935,0.33330027565575204,0.0,3
2021-04-19,1988349.7360638594,3135255.120055199,499155.2286796221,0.3269316781103531,0.0,3
2021-04-20,1971124.35620413,3096018.291602324,499284.573268641,0.3208738939412347,0.0,3
2021-04-21,1991835.6242540148,3143570.3916578083,499413.9513743333,0.32776135211735047,0.0,3
2021-04-22,1966514.9249345113,3096272.869093336,499543.3630053839,0.3189292193906719,0.0,3
2021-04-23,1999580.7994395434,3142567.8711608863,499672.80817048013,0.4263128924866287,0.0,3
2021-04-26,2013252.2874409475,3150261.948406364,499802.28687831166,0.430061008483533,0.0,3
2021-04-27,2002444.778266072,3137571.8634312553,499931.79913757014,0.4268364745143895,0.0,3
2021-04-28,2001354.492061692,3154362.067392084,500061.3449569499,0.42637562679171964,0.0,3
2021-04-29,2004150.9624264373,3143443.3353812285,500190.924345147,0.42702759320700584,0.0,3
2021-04-30,1993979.3952290395,3143661.7725085514,500320.5373108603,0.42395555099816473,0.0,3
2021-05-03,1987579.25339964,3153701.004336745,500450.1838627904,0.4219508989568389,0.0,3
2021-05-04,1943372.210529387,3095721.068771553,500579.86400964065,0.4086484770064601,0.0,3
2021-05-05,1934645.1131103805,3086244.0027978,500709.5777601162,0.4058269904095567,0.0,3
2021-05-06,1954401.7102245688,3118324.229756336,500839.32512292464,0.41168093877350276,0.0,3
2021-05-07,1967634.025342138,3117849.0226071887,500969.1061067759,0.41548595324910126,0.0,3
2021-05-10,1899245.484644052,3009951.686721088,501098.9207203822,0.39428169741944297,0.0,3
2021-05-11,1896569.0839777973,3008899.7438101517,501228.76897245774,0.39326974031444056,0.0,3
2021-05-12,1841855.6854842452,2938487.964238544,501358.6508717193,0.37508457321502786,0.0,2
2021-05-13,1852256.2693511886,2987655.22420073,501488.56642688566,0.18764141730575906,0.0,2
2021-05-14,1871727.3893415479,3024565.472998853,501618.515646678,0.1958838697687659,0.0,3
2021-05-17,1858624.1919919907,2994162.612141023,501748.49853981985,0.3361776832632685,0.0,3
2021-05-18,1842472.7997230229,2957620.6719597327,501878.51511503663,0.33018499532294904,0.0,2
2021-05-19,1845276.6099974958,2973990.6354941977,502008.5653810566,0.17274287658172732,0.0,2
2021-05-20,1865547.148581581,3044518.667639604,502138.6493466097,0.1815195967997169,0.0,3
2021-05-21,1854210.9711298116,3020954.386163442,502268.76702042844,0.3260653703569378,0.0,3
2021-05-24,1886361.3039503503,3079262.09919693,502398.91841124767,0.3373799648183531,0.0,3
2021-05-25,1887732.2839487563,3073724.5886474834,502529.1035278042,0.3376896196521276,0.0,3
2021-05-26,1895538.313439942,3089368.5194930546,502659.32237883745,0.34024616889687626,0.0,3
2021-05-27,1887213.0591039148,3072399.4304630165,502789.5749730888,0.3371640157271511,0.0,3
2021-05-28,1896357.9266568029,3094662.0827005417,502919.86131930206,0.340189500506597,0.0,3
2021-06-01,1889294.0601944244,3079064.3422519173,503050.1814262233,0.3375509263424756,0.0,3
2021-06-02,1894351.9600923255,3091847.157385442,503180.53530260077,0.3391484583283295,0.0,3
2021-06-03,1872411.4449726923,3049495.8679069933,503310.9229571852,0.3312314908406008,0.0,3
2021-06-04,1912575.321481433,3139530.039262735,503441.34439872927,0.34510590099588145,0.0,3
2021-06-07,1912243.1644622604,3118162.14056476,503571.7996359882,0.34482241555037996,0.0,3
2021-06-08,1909300.4970628757,3100639.3945502024,503702.28867771925,0.34364260165556315,0.0,2
2021-06-09,1907789.2531227998,3082550.992038967,503832.81153268216,0.18647182364128725,0.0,2
2021-06-10,1919611.2990850378,3119130.412741908,503963.36820963887,0.19127247884247114,0.0,2
2021-06-11,1922419.665742639,3122994.456853815,504093.9587173535,0.19224465141175562,0.0,2
2021-06-14,1936410.1078303035,3179756.6954367235,504224.58306459256,0.1978728344087374,0.0,2
2021-06-15,1929494.298269658,3170467.3363381024,504355.24126012484,0.24714292005230987,0.0,2
2021-06-16,1926614.4601956147,3171275.206238498,504485.9333127212,0.2458221975834985,0.0,3
2021-06-17,1981377.0679179179,3271949.3774972875,504616.65923115495,0.5138169239575356,0.0,3
2021-06-18,1957945.192927183,3248312.801618684,504747.4190242018,0.5078709959329798,0.0,2
2021-06-21,1972190.408567073,3302337.9167768676,504878.2127006394,0.25535234478263763,0.0,2
2021-06-22,1983722.626062452,3314348.728460478,505009.040269248,0.25948945956815145,0.0,2
2021-06-23,1980806.0581364133,3289036.3709994196,505139.90173880983,0.25820695217559897,0.0,2
2021-06-24,1986925.356378683,3286035.2481913785,505270.79711810965,0.2602998869314091,0.0,3
2021-06-25,1966714.3956034214,3225285.527677114,505401.7264159342,0.49485193158619517,0.0,3
2021-06-28,1999460.2692526416,3258145.463551379,505532.68964107306,0.5029961678503914,0.0,3
2021-06-29,2011502.7521169,3271416.69173938,505663.68680231733,0.5058436188062578,0.0,3
2021-06-30,2006575.4970549946,3263936.5148963486,505794.717908461,0.5045018273018435,0.0,3
2021-07-01,2014045.652522954,3286879.496374445,505925.7829682999,0.5062117241017595,0.0,3
2021-07-02,2052910.322930149,3337229.8095974047,506056.88199063257,0.5154343450088852,0.0,3
2021-07-06,2057438.7308684431,3320631.587956396,506188.01498425956,0.5163755828801851,0.0,2
2021-07-07,2065725.4039978525,3358985.5264132624,506319.18195798364,0.2529477185766525,0.0,2
2021-07-08,2055497.0558330603,3328478.9462666316,506450.38292061,0.24903577093642068,0.0,2
2021-07-09,2065364.0018786143,3354414.4282304514,506581.6178809462,0.25242971693204486,0.0,2
2021-07-12,2069122.8850312927,3347223.854326222,506712.88684780186,0.2535944307656995,0.0,2
2021-07-13,2068362.7334867762,3341611.570313333,506844.18982998905,0.25312663162180044,0.0,2
2021-07-14,2077310.0998013308,3383871.3773844666,506975.52683632204,0.2561508546044563,0.0,2
2021-07-15,2063024.2103859752,3336423.661916641,507106.8978756173,0.2508058126134014,0.0,2
2021-07-16,2051440.583102627,3314130.0320780077,507238.30295669375,0.24638019363123267,0.0,2
2021-07-19,2039098.2422009073,3282820.968296217,507369.7420883727,0.24162218624443665,0.0,2
2021-07-20,2059168.8499375153,3343296.9543571277,507501.21527947736,0.24881945317512913,0.0,2
2021-07-21,2073831.1230341294,3385577.131014616,507632.72253883345,0.25393712867946444,0.0,2
2021-07-22,2085593.6082142615,3409833.369804425,507764.26387526916,0.2579525945819637,0.0,2
2021-07-23,2102639.1050358643,3442051.1482302845,507895.8392976146,0.2637774360034015,0.0,2
2021-07-26,2104123.661690577,3437145.0940191364,508027.44881470245,0.26410623457410287,0.0,2
2021-07-27,2085458.607387839,3393513.106267442,508159.0924353676,0.25732751825685696,0.0,2
2021-07-28,2089824.3078074278,3394606.2151474813,508290.770168447,0.2586869370297952,0.0,2
2021-07-29,2091789.1294093574,3393770.5567501807,508422.4820227804,0.2591913400493381,0.0,2
2021-07-30,2082390.3003993921,3365504.56448568,508554.2280072093,0.25565488431665523,0.0,2
2021-08-02,2083014.9423210362,3368205.0725275013,508686.00813057786,0.2556852719624063,0.0,2
2021-08-03,2093669.8551695915,3394762.397031531,508817.8224017323,0.2592812798136947,0.0,2
2021-08-04,2095693.8939600806,3392987.7572096665,508949.6708295213,0.25980491735354505,0.0,2
2021-08-05,2109060.0196830025,3431322.2492067674,509081.5534227958,0.2643052999341038,0.0,2
2021-08-06,2101317.4670776897,3410784.1454221406,509213.470190409,0.2614032050664477,0.0,2
2021-08-09,2108581.0018414864,3441356.042116997,509345.4211412163,0.2637567554331098,0.0,2
2021-08-10,2100672.758151774,3423728.096036399,509477.4062840755,0.2607935775231829,0.0,2
2021-08-11,2098132.207570789,3417955.66118489,509609.4256278467,0.25970671957473623,0.0,2
2021-08-12,2100343.7094482454,3406177.256011539,509741.47918139235,0.26029456400503914,0.0,2
2021-08-13,2106828.4635059596,3421885.6861465205,509873.56695357704,0.26238026722239227,0.0,2
2021-08-16,2105598.397645567,3407295.7739164117,510005.6889532678,0.2617581095986042,0.0,2
2021-08-17,2092123.555359578,3381094.0952154594,510137.8451893339,0.2568107485267741,0.0,2
2021-08-18,2079984.376774747,3368335.092431657,510270.0356706468,0.2522796524665838,0.0,2
2021-08-19,2088965.9694634038,3391630.854439248,510402.2604060805,0.25530158452635526,0.0,2
2021-08-20,2109362.8349709255,3448678.097308604,510534.5194045112,0.2623114750854565,0.0,2
2021-08-23,2140558.1210665926,3537454.3969522407,510666.8126748172,0.2728737621372787,0.0,2
2021-08-24,2144886.940490321,3537194.8991971146,510799.1402258794,0.2741532134630425,0.0,2
2021-08-25,2142706.598573524,3521762.9203522494,510931.5020665808,0.27322633974708516,0.0,3
2021-08-26,2125108.87779703,3501131.2419622,511063.89820580673,0.4958432613402474,0.0,3
2021-08-27,2164249.096548147,3561463.368906271,511196.32865244505,0.5048326052821374,0.0,3
2021-08-30,2189538.314617247,3565675.862039217,511328.79341538553,0.5104249708838352,0.0,3
2021-08-31,2185300.389812359,3558343.4841753826,511461.2925035206,0.5093484362339152,0.0,3
2021-09-01,2187257.643623607,3550146.2828422966,511593.8259257447,0.5096604654259215,0.0,3
2021-09-02,2182545.8042242075,3537526.2462994717,511726.39369095484,0.5084745500892479,0.0,3
2021-09-03,2190822.8762379833,3542125.485389292,511858.9958080501,0.5102046790593401,0.0,3
2021-09-07,2191502.2864479385,3533944.369054938,511991.63228593214,0.5102296457178992,0.0,3
2021-09-08,2182518.8506106557,3528673.6729377056,512124.3031335047,0.5080862735971522,0.0,3
2021-09-09,2170918.561083582,3516481.780743986,512257.0083596738,0.5053295864825538,0.0,3
2021-09-10,2146198.2158354665,3488759.8651464772,512389.747973348,0.49950221369890196,0.0,3
2021-09-13,2141033.8430861016,3476533.1407946297,512522.5219834379,0.4981649611789316,0.0,3
2021-09-14,2131944.9542852947,3466038.031035885,512655.3303988566,0.49589494911568205,0.0,3
2021-09-15,2157569.3456934937,3498012.4604193172,512788.17322851956,0.5017528813829012,0.0,3
2021-09-16,2157102.73570908,3491129.977792462,512921.0504813442,0.5015159667093962,0.0,3
2021-09-17,2124207.7488422664,3466485.132740086,513053.9621662507,0.49366538800277965,0.0,3
2021-09-20,2063825.0500673968,3408126.560291861,513186.90829216124,0.4787161766104276,0.0,3
2021-09-21,2070325.452555429,3429441.5231025885,513319.8888680004,0.4802182476222699,0.0,3
2021-09-22,2100184.6967163426,3463153.493990628,513452.9039026952,0.48747543753712885,0.0,3
2021-09-23,2126699.2833263744,3487823.945184536,513585.9534051748,0.4937341755229975,0.0,3
2021-09-24,2128174.0945512406,3485213.0814277553,513719.03738437063,0.4939539183218734,0.0,3
2021-09-27,2103128.199230006,3457496.63097948,513852.1558492167,0.4877947859027788,0.0,3
2021-09-28,2019536.1308005422,3365689.053333142,513985.3088086491,0.4664555125679474,0.0,3
2021-09-29,2024768.0783271412,3400358.543580894,514118.49627160624,0.4676962789833736,0.0,3
2021-09-30,2022265.0873208728,3416417.446621373,514251.718247029,0.46689933286654234,0.0,3
2021-10-01,2045110.3038903761,3456770.955825674,514384.9747438605,0.4727178175315939,0.0,3
2021-10-04,1977260.100186813,3351842.6628789953,514518.2657710461,0.45448266823190303,0.0,2
2021-10-05,1994902.4250178905,3410964.6998858345,514651.5913375336,0.21390024517692197,0.0,2
2021-10-06,2005187.1255263349,3444308.037273697,514784.9514522731,0.21772953347988022,0.0,3
2021-10-07,2025523.68894997,3473763.46862695,514918.34612421686,0.3870784310148965,0.0,3
2021-10-08,2017423.1948669087,3472688.7820890103,515051.77536231966,0.384457924628662,0.0,3
2021-10-11,2003060.9268950382,3457569.2954575126,515185.23917553865,0.3798837420382846,0.0,2
2021-10-12,2001705.6270224364,3466101.4550611097,515318.7375728329,0.18429534720395777,0.0,2
2021-10-13,2009556.4199505432,3482629.532352894,515452.2705631643,0.1872715391469887,0.0,3
2021-10-14,2042110.6571049816,3508142.96936377,515585.83815549675,0.3789613161642757,0.0,3
2021-10-15,2056329.1178803316,3528202.6558986516,515719.4403587965,0.3830956648689699,0.0,3
2021-10-18,2072588.6921827917,3529886.278784892,515853.0771820324,0.3877767114328378,0.0,3
2021-10-19,2092608.0764335096,3565425.7310327566,515986.7486341752,0.39347655103349904,0.0,3
2021-10-20,2083284.845193655,3530153.8816571287,516120.4547241983,0.3906043338900025,0.0,3
2021-10-21,2098161.0761623974,3551607.0140962955,516254.1954610772,0.3947682360211788,0.0,3
2021-10-22,2080381.2341609616,3534251.4994798433,516387.9708537899,0.38943749014375506,0.0,3
2021-10-25,2100735.9009169694,3552084.754548442,516521.78091131675,0.39519673508212444,0.0,3
2021-10-26,2108060.356544529,3560021.999501781,516655.62564264017,0.39714194768331473,0.0,3
2021-10-27,2116106.3624533415,3572957.1130547384,516789.5050567452,0.3992785534378826,0.0,3
2021-10-28,2148835.137108674,3631933.962648353,516923.4191626191,0.4082748122793569,0.0,3
2021-10-29,2165359.2771065617,3663029.2804859267,517057.3679692513,0.41263818275169756,0.0,3
2021-11-01,2182217.150805653,3706989.376668401,517191.3514856338,0.4170245935350547,0.0,3
2021-11-02,2207558.135774391,3774452.906114206,517325.3697207609,0.4235673499357955,0.0,3
2021-11-03,2234823.1426316714,3803666.4926877883,517459.42268362903,0.43045232376257386,0.0,3
2021-11-04,2259094.4946722267,3806336.876831626,517593.5103832371,0.436425453894371,0.0,3
2021-11-05,2263764.2366901995,3812604.1927433717,517727.63282858644,0.437442271580928,0.0,3
2021-11-08,2251720.897867006,3775362.432810862,517861.7900286805,0.43428687561200713,0.0,3
2021-11-09,2230027.9638513797,3742040.404746416,517995.9819925252,0.4286357981779926,0.0,3
2021-11-10,2187851.004144995,3684542.2456595344,518130.2087291289,0.4174702418262454,0.0,3
2021-11-11,2208605.076411057,3746989.992012918,518264.4702475019,0.4227946932232576,0.0,3
2021-11-12,2239979.0467656385,3791935.775151246,518398.7665566573,0.4307317684907532,0.0,3
2021-11-15,2234771.7351197605,3770450.9895998016,518533.0976656103,0.4292574422625764,0.0,3
2021-11-16,2258306.104633849,3810364.826543318,518667.46358337847,0.4350589388403236,0.0,3
2021-11-17,2267395.1068699863,3841811.159063648,518801.86431898165,0.4371777375426724,0.0,3
2021-11-18,2292710.354992891,3861343.2651722343,518936.29988144204,0.44324797784508796,0.0,3
2021-11-19,2315963.4300266015,3904333.0101306927,519070.77027978434,0.4486951400366321,0.0,2
2021-11-22,2298842.943043702,3877844.9299937896,519205.27552303544,0.24431871742177977,0.0,3
2021-11-23,2290405.8827083125,3884754.1436588364,519339.8156202245,0.4981564443390066,0.0,3
2021-11-24,2316164.936078003,3947720.7463529515,519474.39058038325,0.5036090645695837,0.0,3
2021-11-26,2270726.6755666295,3938258.500334777,519609.00041254563,0.49354485683758237,0.0,2
2021-11-29,2308093.8031501626,4043284.797333605,519743.6451257477,0.2557349519846407,0.0,2
2021-11-30,2281908.8787330426,3974955.9443781516,519878.3247290284,0.2469994318067008,0.0,2
2021-12-01,2253335.471067374,3858851.354151863,520013.0392314284,0.19108294545714505,0.0,1
2021-12-02,2253704.084102761,3897512.4444723,520147.78864199115,0.0,0.0,2
2021-12-03,2229188.6580064245,3800660.718959311,520282.5729697623,0.18229176964202104,0.0,2
2021-12-06,2237456.375313453,3815376.145542822,520417.39222378976,0.1851022097365279,0.0,2
2021-12-07,2275333.0982240797,3930772.7278941274,520552.24641312397,0.19845989879214718,0.0,3
2021-12-08,2278875.4058863646,3911990.0954681654,520687.13554681756,0.3149745748377273,0.0,3
2021-12-09,2244944.339302045,3835658.082108526,520822.0596339255,0.30444061066798433,0.0,2
2021-12-10,2256675.0533545264,3881966.3472324563,520957.01868350524,0.16205193143829125,0.0,2
2021-12-13,2240199.876583458,3812297.754855468,521092.0127046165,0.15567065013296624,0.0,2
2021-12-14,2232212.0490052854,3794038.65282493,521227.04170632135,0.1524297002956667,0.0,2
2021-12-15,2259111.4086993826,3922179.2640737356,521362.1056976841,0.16230475172290015,0.0,2
2021-12-16,2228660.704714279,3787877.5950212814,521497.2046877716,0.15063909349333415,0.0,2
2021-12-17,2220660.8976837066,3730668.04803486,521632.3386856531,0.14735843299872517,0.0,2
2021-12-20,2211515.824169868,3696236.8001529532,521767.5077003998,0.14361072839138886,0.0,2
2021-12-21,2232037.0163688585,3765552.651037439,521902.7117410857,0.1512644381393402,0.0,2
2021-12-22,2245708.0250638756,3823733.301213666,522037.9508167868,0.15621262311331424,0.0,3
2021-12-23,2256348.70354162,3831819.648004572,522173.2249365818,0.25507404629754754,0.0,3
2021-12-27,2281290.1043808567,3875739.908793906,522308.53410955146,0.2630274200677705,0.0,3
2021-12-28,2276864.4779360574,3872079.62083776,522443.87834477914,0.2614035982881943,0.0,3
2021-12-29,2275747.610740625,3867495.6983319838,522579.2576513502,0.26084963361926866,0.0,3
2021-12-30,2267665.9030791814,3836492.7270688503,522714.67203835276,0.2580231679701961,0.0,3
2021-12-31,2254464.437790955,3794193.862381621,522850.12151487696,0.25348498286075744,0.0,3
2022-01-03,2272039.002437582,3834932.402627955,522985.6060900155,0.2590674433237776,0.0,3
2022-01-04,2249723.496609914,3786004.4460358857,523121.1257728635,0.25152406906186464,0.0,3
2022-01-05,2199011.3037781753,3676142.7346199504,523256.6805725181,0.23406477258403963,0.0,3
2022-01-06,2199077.6594096227,3681024.740785993,523392.2704980792,0.2338894156475302,0.0,3
2022-01-07,2180988.3810608266,3628648.031693534,523527.89555864874,0.22733507154236773,0.0,2
2022-01-10,2180958.543928741,3612851.7142702015,523663.5557633312,0.14359133084441195,0.0,2
2022-01-11,2194699.241463995,3661320.129632656,523799.2511212334,0.14873265363665863,0.0,3
2022-01-12,2203210.5691290107,3681673.7042401847,523934.9816414644,0.2922302543975065,0.0,3
2022-01-13,2156080.648857445,3584702.8819620283,524070.74733313575,0.27657165394045635,0.0,2
2022-01-14,2160728.01604123,3601840.2264345423,524206.5482053614,0.14806144930544676,0.0,2
2022-01-18,2137502.006689732,3504546.189977954,524342.3842672575,0.1385811608302532,0.0,2
2022-01-19,2129214.5583725334,3484724.6322329883,524478.2555279426,0.13500421243026972,0.0,2
2022-01-20,2119950.0512995515,3456612.1727755307,524614.1619965377,0.13099892479535752,0.0,2
2022-01-21,2097420.395683888,3365719.345354239,524750.1036821663,0.12143686046208252,0.0,2
2022-01-24,2100544.1899476023,3367528.4074214515,524886.0805939537,0.12251608221926509,0.0,2
2022-01-25,2083506.8232241345,3309682.9517990933,525022.0927410283,0.1151114333044731,0.0,2
2022-01-26,2083827.960672662,3309831.261677073,525158.1401325203,0.15808567594289405,0.0,1
2022-01-27,2084203.2250516945,3293735.383868047,525294.2227775626,0.0,0.0,1
2022-01-28,2084743.29834771,3405584.534895847,525430.3406852903,0.0,0.0,1
2022-01-31,2087243.487099307,3524913.5463322247,525566.493864841,0.0,0.35,1
2022-02-01,2080600.8970971727,3514290.498779151,525702.6823253542,0.0,0.35,2
2022-02-02,2085616.0860895778,3529070.289555114,525838.9060759727,0.11906425858886695,0.0,2
2022-02-03,2056806.5908195812,3395134.5223181294,525975.1651258408,0.10649360338970798,0.0,1
2022-02-04,2057230.0465357266,3431855.9238456474,526111.4594841056,0.0,0.0,2
2022-02-07,2053464.8547816502,3418981.4308187403,526247.7891599163,0.10708359768467458,0.0,2
2022-02-08,2060612.6823846903,3445207.299949756,526384.1541624248,0.10995035884698426,0.0,2
2022-02-09,2075339.876534982,3521090.212613169,526520.5545007852,0.11603740164596156,0.0,2
2022-02-10,2058638.903576585,3423057.1614575526,526656.9901841539,0.10863522451181207,0.0,2
2022-02-11,2038736.4621272706,3325693.505677087,526793.4612216897,0.0997003606179106,0.0,1
2022-02-14,2039163.1223778918,3322238.8744765255,526929.9676225539,0.0,0.0,1
2022-02-15,2039691.5245679365,3388002.615069329,527066.5093959101,0.0,0.0,1
2022-02-16,2039138.4792527915,3382965.1131388852,527203.0865509242,0.0,0.35,2
2022-02-17,2020289.8339809875,3266659.3049172023,527339.6990967646,0.09213968434348967,0.0,1
2022-02-18,2020720.2711589367,3230229.4215913923,527476.347042602,0.0,0.0,1
2022-02-22,2021243.8943085663,3202731.3229510738,527613.0303976095,0.0,0.0,1
2022-02-23,2020574.0850822304,3116303.4728872865,527749.7491709625,0.0,0.35,0
2022-02-24,2018855.4551602418,3211074.352161318,527886.503371839,0.0,0.35,0
2022-02-25,2030907.396747623,3314325.4808610342,528023.293009419,0.0,0.35,2
2022-02-28,2033239.3160866026,3325778.2164103873,528160.1180928854,0.09325752635991484,0.0,0
2022-03-01,2033671.3758240307,3256957.613153824,528296.978631423,0.0,0.0,0
2022-03-02,2034198.3549543533,3341129.307781572,528433.8746342191,0.0,0.0,1
2022-03-03,2034506.7088565722,3293313.8447220116,528570.8061104637,0.0,0.35,1
2022-03-04,2034867.5664236848,3245090.3791011297,528707.7730693487,0.0,0.35,1
2022-03-07,2046722.28515375,3175360.0883883587,528844.7755200686,0.0,0.35,0
2022-03-08,2058678.515248992,3211257.8850437715,528981.8134718204,0.0,0.35,0
2022-03-09,2061083.382639646,3335763.5390805244,529118.8869338033,0.0,0.35,1
2022-03-10,2046117.5341587947,3228120.549245835,529255.9959152192,0.0,0.35,1
2022-03-11,2046823.4176463047,3162204.948152926,529393.1404252718,0.0,0.35,1
2022-03-14,2046456.97303868,3097844.2705584546,529530.3204731677,0.0,0.35,1
2022-03-15,2047370.60896387,3196980.784427964,529667.5360681157,0.0,0.35,1
2022-03-16,2044833.621538543,3301622.6901295474,529804.7872193271,0.0,0.35,2
2022-03-17,2049669.5317016696,3312387.2117537195,529942.0739360153,0.09373815368113401,0.0,2
2022-03-18,2060933.713021147,3361079.8046491235,530079.3962273963,0.0984578395504415,0.0,2
2022-03-21,2058659.3672904212,3330014.7706744093,530216.7541026885,0.09722797055485868,0.0,2
2022-03-22,2070978.6405014445,3395583.795857415,530354.1475711128,0.10236559367917333,0.0,2
2022-03-23,2061418.9643566161,3328770.6338027697,530491.5766418922,0.09796920134238477,0.0,2
2022-03-24,2074504.0894968545,3395110.631635149,530629.0413242521,0.10342657729865214,0.0,2
2022-03-25,2072949.1950576147,3365388.090992878,530766.5416274207,0.10252156764747863,0.0,2
2022-03-28,2082699.609916589,3411302.082934715,530904.0775606281,0.10649175140086216,0.0,2
2022-03-29,2095258.2714199645,3480594.418427774,531041.6491331072,0.11161716051220813,0.0,3
2022-03-30,2080537.8482919366,3420621.8475103723,531179.2563540929,0.19325127412818627,0.0,2
2022-03-31,2071518.4526047672,3363427.9383158605,531316.8992328227,0.09514248009447501,0.0,2
2022-04-01,2071128.1339982746,3356528.881859886,531454.5777785366,0.09473743616743828,0.0,2
2022-04-04,2083687.412833294,3422548.9144986332,531592.2920004769,0.09996067833063307,0.0,3
2022-04-05,2051898.5049296517,3338468.326539187,531730.0419078881,0.21297865712664107,0.0,2
2022-04-06,2039607.2107189165,3294554.3393956264,531867.8275100174,0.10155301700208898,0.0,2
2022-04-07,2043298.092154047,3331947.040386055,532005.6488161143,0.10294352216549078,0.0,2
2022-04-08,2034860.8712330111,3280295.080714548,532143.5058354305,0.09899060745597821,0.0,2
2022-04-11,2020428.1606337605,3192275.500959284,532281.3985772204,0.09231920040624216,0.0,2
2022-04-12,2017374.2613130591,3159319.2568537747,532419.3270507406,0.09070959339728513,0.0,2
2022-04-13,2030398.1088177992,3201125.5748201953,532557.2912652502,0.12414469492508556,0.0,2
2022-04-14,2013402.8129435703,3121292.156465152,532695.2912300106,0.116522655992902,0.0,2
2022-04-18,2016801.987157309,3154088.39301892,532833.3269542857,0.11778314633315666,0.0,2
2022-04-19,2030527.9777295697,3198986.6627173657,532971.3984473418,0.12351970693231612,0.0,2
2022-04-20,2022385.7212169045,3187829.2295330507,533109.5057184474,0.11976290614514949,0.0,2
2022-04-21,2008132.3941707064,3114943.7544416147,533247.6487768736,0.11328544499170265,0.0,2
2022-04-22,1992743.5481077288,3065412.4796269317,533385.8276318939,0.1062062973849579,0.0,2
2022-04-25,2001571.7588871587,3112073.208927652,533524.0422927843,0.10991791435403549,0.0,2
2022-04-26,1977130.4767055116,2992033.9104697565,533662.2927688229,0.09868122624871324,0.0,1
2022-04-27,1977545.2517332183,3012947.402812884,533800.5790692904,0.0,0.0,2
2022-04-28,2003337.0891109284,3118727.071927223,533938.9012034698,0.13348129694570796,0.0,2
2022-04-29,1976282.6803931345,2988475.7199059706,534077.2591806467,0.09431181414330832,0.0,1
2022-05-02,1976701.5951614634,3034816.740592714,534215.653010109,0.0,0.0,2
2022-05-03,1977795.572584065,3042642.5249865646,534354.082701147,0.09504833756731307,0.0,2
2022-05-04,1995192.2638677722,3119655.4803031897,534492.5482630533,0.10270643501735718,0.0,2
2022-05-05,1963038.581342439,2927214.1079759104,534631.0497051231,0.08777285154691056,0.0,2
2022-05-06,1958960.8230732833,2917610.5447898936,534769.5870366538,0.08563709158199129,0.0,2
2022-05-09,1939319.12642006,2798127.463063235,534908.1602669455,0.07613695972118613,0.0,1
2022-05-10,1939747.8294054414,2858401.000308845,535046.7694053004,0.0,0.0,2
2022-05-11,1926248.0606960866,2775919.8594538635,535185.4144610233,0.0744567446581417,0.0,1
2022-05-12,1926675.4924667336,2761117.441938908,535324.0954434213,0.0,0.0,1
2022-05-13,1927174.746076488,2842725.4808956455,535462.8123618041,0.0,0.0,1
2022-05-16,1924761.3104754435,2798430.037586128,535601.5652254835,0.0,0.35,1
2022-05-17,1922785.7961822718,2860602.38605931,535740.3540437742,0.0,0.35,1
2022-05-18,1920418.942880707,2708814.567535412,535879.1788259926,0.0,0.35,1
2022-05-19,1923813.1642520989,2706125.8234220427,536018.0395814583,0.0,0.35,1
2022-05-20,1920914.1599812384,2684322.498612406,536156.9363194926,0.0,0.35,1
2022-05-23,1918854.1615651662,2718795.6798065505,536295.8690494199,0.0,0.35,1
2022-05-24,1921616.685925095,2670175.9705388797,536434.8377805664,0.0,0.35,1
2022-05-25,1919518.7007351734,2697316.00656605,536573.8425222612,0.0,0.35,1
2022-05-26,1919132.3177124558,2768628.7849015556,536712.8832838354,0.0,0.35,2
2022-05-27,1933073.7107412252,2849429.871710993,536851.9600746229,0.08212733459494698,0.0,2
2022-05-31,1930628.6208530865,2810131.250008977,536991.0729039597,0.08072672643396743,0.0,2
2022-06-01,1928372.756686023,2806120.779657123,537130.2217811844,0.07941284777757326,0.0,2
2022-06-02,1941804.1274171728,2892404.9398720334,537269.406715638,0.08554360825143821,0.0,2
2022-06-03,1927691.045300829,2790685.8023492796,537408.6277166639,0.07860996153353067,0.0,2
2022-06-06,1930173.304898164,2802465.906692992,537547.884793608,0.07955644622906026,0.0,2
2022-06-07,1934442.8336548149,2828095.8512034835,537687.1779558184,0.0813499813623481,0.0,2
2022-06-08,1931861.3959168643,2810817.1969917584,537826.5072126458,0.07988407590851604,0.0,2
2022-06-09,1919824.4300352472,2736983.0914979796,537965.8725734435,0.07387518704340044,0.0,1
2022-06-10,1920250.9946554261,2652472.2390869693,538105.2740475666,0.0,0.0,1
